id,model,config,category,baseline_label,ft_label,outcome,curvature_score,oppositeness_score,density,centrality
ambiguous_108,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.8569098548397956,0.5316620966574492,2.569801178183838,0.562659953248897
ambiguous_109,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.0,0.5843194785031849,2.845605176095007,0.565701177451891
ambiguous_110,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.8530639224351576,0.5416178482745975,2.698030366066001,0.5802588140291489
ambiguous_111,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.8078849027409138,0.5333449280490556,2.8931615060598137,0.5894810495184984
ambiguous_112,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.7018649923568405,0.5875251954138911,2.2980884120694447,0.6205450114939011
ambiguous_113,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.8180648068003227,0.594034277161962,2.1270934283516127,0.6275907808506483
ambiguous_114,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.7889355543765297,0.5512997328912539,2.690208912272164,0.6059736464486075
ambiguous_115,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.6958233929324704,0.5624923221218352,3.13961757411253,0.5133609501704623
ambiguous_116,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.5680273346077176,0.5485724187748795,2.3453160324296687,0.595014156441557
ambiguous_117,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.806535215060823,0.4765461231082748,1.9970978334104923,0.6784686049485954
ambiguous_118,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.4997434266809579,0.3901380387433506,2.063673980157022,0.6527196073665225
ambiguous_119,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,0.7271911821844753,0.5711889826818153,2.5440885401678313,0.6369797894144595
ambiguous_120,llama-4-maverick-17b,A,ambiguous,0,0,always_correct,-2.220446049250313e-16,0.4763949756654942,1.911638704156413,0.5928224877740642
borderline_obscure_0,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8601703548357273,0.380426516108904,1.4426440789050854,0.759539266279209
borderline_obscure_2,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.0,0.4767362784179192,1.5394294030813749,0.6905982631245545
borderline_obscure_3,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8151053230090568,0.5135885845075926,1.4324117292325262,0.7160167570578825
borderline_obscure_4,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8904528391448923,0.3851635310241831,1.3914898870674333,0.8028398416541203
borderline_obscure_5,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,1.1102230246251563e-16,0.5480057125937774,1.456169084992063,0.7302105934540191
borderline_obscure_6,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.0022202110320599,0.4985705893519589,1.3965922442654586,0.7080744412649503
borderline_obscure_8,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.0,0.5848932153846833,1.3904485473228811,0.7600686348185066
borderline_obscure_9,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8972608953699348,0.5332707226595235,1.4653330209908892,0.7947901718618735
borderline_obscure_10,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.1110240372688076,0.5064141736740347,1.5439617684901843,0.734857677462742
borderline_obscure_12,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8705791190492252,0.5072987362870598,1.449243744427544,0.7199929697400049
borderline_obscure_14,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.9037653838093688,0.3765750230077128,1.3898284651286852,0.797694264334118
borderline_obscure_15,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8641478938835174,0.4972310700978178,1.3636753138338111,0.7914715120183584
borderline_obscure_16,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.821770877974048,0.4530592478934239,1.3168587070838558,0.7959865441870682
borderline_obscure_17,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.7282262853221942,0.5483487716258646,1.4752647477684608,0.6894746661132107
borderline_obscure_18,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.885039667531379,0.3206627842687223,1.4345513256550722,0.767553438684401
borderline_obscure_19,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8795983184689004,0.4045362110921946,1.4757917229043602,0.6814774467570698
borderline_obscure_20,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,2.220446049250313e-16,0.6247808245821029,1.36383805134471,0.7852549772952226
borderline_obscure_21,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.1183914670006781,0.5636840975673094,1.4825358502744503,0.6758242794032906
borderline_obscure_22,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.21189705794996,0.5175769642193446,1.530834555801445,0.7400244419119691
borderline_obscure_23,llama-4-maverick-17b,A,borderline_obscure_real,2,0,fixed_by_ft,0.5358001745491472,0.4564859888242796,1.4976166733283751,0.6865347812076548
borderline_obscure_24,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.6532912547494265,0.5318094579212743,1.393013870278505,0.8119967722692096
borderline_obscure_25,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.0,0.6031043870974065,1.404944935584291,0.7813269015379588
borderline_obscure_26,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.1867253070575248,0.5385020833688743,1.435797350062664,0.7231823997726301
borderline_obscure_27,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.0470420252332436,0.4935073869563857,1.499840404969015,0.7185313665385669
borderline_obscure_28,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8850396674860556,0.3206537677514006,1.4345778058340082,0.7675464651672375
borderline_obscure_29,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.8381867515861032,0.298039103971741,1.3807041318616375,0.7680804721967379
borderline_obscure_30,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.9053580861264052,0.5729204152569882,1.383783859973781,0.7877206209530659
borderline_obscure_31,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,2.220446049250313e-16,0.4625263240866923,1.4045779231106184,0.6789699389283437
borderline_obscure_32,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.350808183225447,0.4416230525454327,1.4287309759139497,0.7183022353319346
borderline_obscure_34,llama-4-maverick-17b,A,borderline_obscure_real,0,0,always_correct,0.594787148753237,0.4841195266985257,1.404463956558598,0.7815424692372994
borderline_fake_0,llama-4-maverick-17b,A,borderline_plausible_fake,2,2,still_broken,0.154314134313639,0.5221977159809128,1.3396716508135893,0.7789532824397316
borderline_fake_2,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,-2.220446049250313e-16,0.5630112783039618,1.4917145750909566,0.6495646978213163
borderline_fake_3,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.8930197863292813,0.5946655606836748,1.714803158252412,0.7078768147097213
borderline_fake_4,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.8487219438480016,0.4412032267591815,1.403304233062113,0.7680671862928239
borderline_fake_5,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.0,0.5216302636495369,1.5842333469823082,0.7073924264272523
borderline_fake_6,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.2065856814350298,0.5793470729952312,1.7442046606533752,0.7006257998094995
borderline_fake_7,llama-4-maverick-17b,A,borderline_plausible_fake,1,0,other,0.8930197830651714,0.5946655606836748,1.714803158252412,0.7078768147097213
borderline_fake_8,llama-4-maverick-17b,A,borderline_plausible_fake,0,3,broken_by_ft,0.1598823400487173,0.5747132967480475,1.4039613939405602,0.7529082510335643
borderline_fake_9,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.8815393094449119,0.6089304574475284,1.672185823050997,0.7010155598930864
borderline_fake_10,llama-4-maverick-17b,A,borderline_plausible_fake,2,2,still_broken,-2.220446049250313e-16,0.5477022629686038,1.5619495298973567,0.6595095057028042
borderline_fake_11,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.8027263178343752,0.3971681297206069,1.4746178069481553,0.7206470907854094
borderline_fake_12,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.1829410931961993,0.5502772179016233,1.7945921844027295,0.5934402585539731
borderline_fake_13,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.7683561140565991,0.6036819845675134,1.9328797836657112,0.6766605611376519
borderline_fake_14,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.730000118140881,0.6232228087200475,2.1573230569791986,0.6509735222404089
borderline_fake_15,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.0,0.5743052135528366,1.6943456327408868,0.7290265893741614
borderline_fake_16,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.8815393083804391,0.6089304574475284,1.672185823050997,0.7010155598930864
borderline_fake_17,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.3856457716450652,0.5744485494467595,1.5288213207393966,0.7682496237998078
borderline_fake_19,llama-4-maverick-17b,A,borderline_plausible_fake,2,3,still_broken,-2.220446049250313e-16,0.5625792140599606,1.379829009045727,0.7826510402931802
borderline_fake_20,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.8942510707676589,0.5386456386221323,1.5803798854694475,0.7332865765926542
borderline_fake_21,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.9088904486786642,0.469889334941158,1.6311372469864178,0.7262262701431311
borderline_fake_22,llama-4-maverick-17b,A,borderline_plausible_fake,2,3,still_broken,0.7152844321166916,0.6246401144224312,2.4409223788556083,0.6234966330726073
borderline_fake_23,llama-4-maverick-17b,A,borderline_plausible_fake,2,3,still_broken,0.8930991309953912,0.4957557000261346,1.4343190026430404,0.7563999540464224
borderline_fake_24,llama-4-maverick-17b,A,borderline_plausible_fake,2,3,still_broken,0.2191980232013123,0.6015843631367669,1.6737273195822049,0.6745865694352036
borderline_fake_27,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.2239796763647654,0.5982720563557647,1.5558680810068288,0.7433982701055554
borderline_fake_28,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,1.1102230246251563e-16,0.5787135823224225,1.7483603261692056,0.6594630742326253
borderline_fake_29,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.8654516362795351,0.4585326750487338,1.4078083957168437,0.8073410536365244
borderline_fake_30,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.4795001165860052,0.5888596532474513,1.531276323583299,0.7341735977639758
borderline_fake_31,llama-4-maverick-17b,A,borderline_plausible_fake,2,0,fixed_by_ft,0.7756642281778924,0.5750445593915643,1.739383114032247,0.6757577590323809
borderline_fake_32,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.3221042806525143,0.5410218551508887,1.5579299892278815,0.7307119670870376
borderline_fake_33,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.4568144696588989,0.5970661342381709,1.5558905801316336,0.7152785549491036
borderline_fake_34,llama-4-maverick-17b,A,borderline_plausible_fake,0,0,always_correct,0.5541762843539877,0.5884182301340796,1.62340660321798,0.6295678767607551
borderline_edge_0,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0884406249946579,0.0955605163611583,1.6656685532873423,0.6398867282223847
borderline_edge_1,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0562049687568376,0.2457825881064114,1.653108733101516,0.8019663183699226
borderline_edge_2,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1628117778931679,0.1791302375751372,1.6264341278383103,0.8041503769451149
borderline_edge_3,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1437747564434424,0.074847005465799,1.553899464985886,0.8042386337572582
borderline_edge_4,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.130899740915608,0.3450213253906125,1.7122688669342558,0.7140104411029206
borderline_edge_5,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0884406249946579,0.0955605163611583,1.6656685532873423,0.6398867282223847
borderline_edge_6,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.05620496875684,0.2457825881064114,1.653108733101516,0.8019663183699226
borderline_edge_7,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1628381320353394,0.1791302375751372,1.6264341278383103,0.8041503769451149
borderline_edge_8,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1437748941865111,0.0748243157405151,1.5540955067861717,0.8041312536226545
borderline_edge_9,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1308997409156076,0.3450548842346111,1.7122561432192438,0.7140213285537027
borderline_edge_10,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0884406249946585,0.0955605163611583,1.6656685532873423,0.6398867282223847
borderline_edge_11,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0562049687568403,0.2457825881064114,1.653108733101516,0.8019663183699226
borderline_edge_12,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1628607718304419,0.1791302375751372,1.6264341278383103,0.8041503769451149
borderline_edge_13,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1437747496539057,0.0748243157405151,1.5540955067861717,0.8041312536226545
borderline_edge_14,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1308997409156092,0.3450213253906125,1.7122688669342558,0.7140104411029206
borderline_edge_15,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0884406249946588,0.0955605163611583,1.6656685532873423,0.6398867282223847
borderline_edge_16,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.0562049687568397,0.2457761505148467,1.6530648637972487,0.8019608886964135
borderline_edge_17,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1628790622186522,0.1791273016272425,1.6263673841430328,0.8041708552938566
borderline_edge_18,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1437747593509529,0.0748243157405151,1.5540955067861717,0.8041312536226545
borderline_edge_19,llama-4-maverick-17b,A,borderline_edge_factual,0,0,always_correct,0.1308997409156076,0.3450213253906125,1.7122688669342558,0.7140104411029206
factual_001,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4474213626661821,0.2869015844414185,1.427285810374314,0.8166068796113669
factual_002,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0,0.5214923696674227,1.5428428058509762,0.7250637413723073
factual_003,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1564356362085136,0.4954661825149093,1.636075217619012,0.7602978286276143
factual_004,llama-4-maverick-17b,A,factual,2,3,still_broken,-2.220446049250313e-16,0.3869716938971713,1.4568555105030592,0.6992852443950706
factual_005,llama-4-maverick-17b,A,factual,0,3,broken_by_ft,0.7959816819341655,0.5950361547267715,1.8127101960982757,0.604222800511543
factual_006,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3556314066049386,0.5489555389649705,1.6601933545851342,0.78689914877628
factual_007,llama-4-maverick-17b,A,factual,3,3,other,0.312796696168908,0.4919472577196458,1.5903804756675308,0.7393158827220448
factual_008,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2670585343164201,0.5537412854575314,1.644334043574361,0.7740358148860351
factual_009,llama-4-maverick-17b,A,factual,1,3,other,0.8481900827532411,0.5083676243567845,1.6688204418684618,0.6337254911374172
factual_010,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3184803504519627,0.4704854957076528,1.56773624312409,0.7543431181432056
factual_011,llama-4-maverick-17b,A,factual,1,3,other,0.6832832190272993,0.533809886572902,1.7430704196161773,0.6763440459920045
factual_012,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2840671293809321,0.4724434113986769,2.173097746982227,0.7860974353127362
factual_013,llama-4-maverick-17b,A,factual,1,3,other,0.6153152402075883,0.455194014821156,1.5300434663668918,0.7080230631300728
factual_014,llama-4-maverick-17b,A,factual,0,0,always_correct,0.7330674130526451,0.5196026288806116,2.199583681199253,0.7782048166966801
factual_015,llama-4-maverick-17b,A,factual,1,1,other,0.2376871837966113,0.4958379670097737,1.4585589328878723,0.763588514149049
factual_016,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1982968099681393,0.4964189632018502,1.6035739319060058,0.7305653706634347
factual_017,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2926382388086429,0.5537432236850965,1.3893335987920303,0.7681340728375617
factual_018,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5396352414141532,0.3227364419959592,1.488573548463778,0.7490736330601716
factual_019,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6730960397027268,0.4708446767052624,1.4697912780557238,0.7927693141065637
factual_020,llama-4-maverick-17b,A,factual,1,1,other,0.4468809245287481,0.4914824202789162,1.6355644798953604,0.7141426042829769
factual_021,llama-4-maverick-17b,A,factual,1,3,other,0.7509487180048353,0.4242342711170749,1.437338333539816,0.7057974756824725
factual_022,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3801181065227554,0.5194002370825246,2.11813285972269,0.7888343474015884
factual_023,llama-4-maverick-17b,A,factual,1,3,other,0.2452910406227562,0.5348822932022061,1.6490830969475492,0.7044984150292017
factual_024,llama-4-maverick-17b,A,factual,1,3,other,0.2805817934195017,0.4484573939404104,1.6706121005395924,0.7033958796122887
factual_025,llama-4-maverick-17b,A,factual,1,3,other,3.3306690738754696e-16,0.5117298888667272,1.6429126789086972,0.7204560191668745
factual_026,llama-4-maverick-17b,A,factual,0,0,always_correct,1.1102230246251563e-16,0.3443998573079658,1.591209790699729,0.8206354683180099
factual_027,llama-4-maverick-17b,A,factual,0,0,always_correct,1.1102230246251563e-16,0.3642274518497082,1.5270706996297605,0.7633699371421421
factual_028,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1929791143245144,0.5368214525725794,1.6808798812307817,0.7464809316145942
factual_029,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0,0.5704432634955076,1.517434539091369,0.8084093392055437
factual_030,llama-4-maverick-17b,A,factual,1,3,other,0.7668813329400868,0.4721924702419647,1.5989717679456927,0.6532845700035373
factual_031,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4572321689239609,0.3462148777121836,1.4704227408897466,0.7794445790180302
factual_032,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0,0.4769979030720027,1.5145786126070766,0.7119126764159768
factual_033,llama-4-maverick-17b,A,factual,0,0,always_correct,2.220446049250313e-16,0.5577915745729615,1.600985589324872,0.7746265286605831
factual_034,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6952801870429137,0.497085648962429,1.4693644117237807,0.7782214859222703
factual_035,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5393551581036777,0.3505611952848855,1.5380572164727986,0.7813647980744627
factual_036,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1454804201304627,0.4021450253300156,1.7131054498474376,0.8045040065828291
factual_037,llama-4-maverick-17b,A,factual,0,0,always_correct,1.1102230246251563e-16,0.3735045306220373,1.6406575055622534,0.7121194102499737
factual_038,llama-4-maverick-17b,A,factual,0,0,always_correct,-2.220446049250313e-16,0.2926467250686141,1.4320322619846344,0.8492955255080701
factual_039,llama-4-maverick-17b,A,factual,1,3,other,0.2977052916255188,0.5337839000600075,1.4968432568351246,0.6578207026078017
factual_040,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0,0.4955555663289558,2.4907916965422943,0.7438758769124163
factual_041,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6056858182588869,0.3677107174306969,1.4755623568961818,0.7740296550999092
factual_042,llama-4-maverick-17b,A,factual,0,0,always_correct,0.8318725783280523,0.5395901682319295,1.6551275699170216,0.7985738797667481
factual_043,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2623666722788942,0.5777548617653043,1.5606131858333216,0.7747859864750749
factual_044,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4051631302734781,0.3681917696874052,1.4455486580276196,0.7853141309744663
factual_045,llama-4-maverick-17b,A,factual,0,0,always_correct,0.450439749115744,0.2884051229297785,1.453689212791892,0.7892814276339735
factual_046,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4660423327436203,0.514151637376933,1.3850454305890605,0.7679784747187712
factual_047,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5598746093928245,0.4857488811952748,2.4956542498295153,0.7651505581880438
factual_048,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6068092023827316,0.5320171246589672,1.669465354924677,0.7908778910919066
factual_049,llama-4-maverick-17b,A,factual,1,3,other,0.8051334766150875,0.579269345225372,1.7773488803942223,0.6087556385035638
factual_050,llama-4-maverick-17b,A,factual,1,3,other,0.8385872110634407,0.529476712971758,1.6202171498905402,0.6676167559736326
factual_051,llama-4-maverick-17b,A,factual,0,3,broken_by_ft,0.4828815127684033,0.4817205955632726,1.6075469356123249,0.6575131316270182
factual_052,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3487661001492588,0.3074633120631805,1.5675402123828928,0.7536312131339302
factual_053,llama-4-maverick-17b,A,factual,0,2,broken_by_ft,0.4359761888516478,0.2620127618998092,1.445163814679944,0.8048033221114583
factual_054,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1556253954430617,0.4847215191663619,1.383711336911372,0.7645934326710406
factual_055,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5841313739140175,0.3745738855463266,1.5077213820686648,0.7849008747510435
factual_056,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2786528716749776,0.3758226190451623,1.5049147495204112,0.7742059865635571
factual_057,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0112872337979896,0.4214372380597516,1.4648258882038403,0.7694453172394339
factual_058,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3390824461694907,0.5111469041204717,1.5545940409574548,0.8140485421238759
factual_059,llama-4-maverick-17b,A,factual,0,0,always_correct,0.357348894131446,0.3940866374503651,1.5511252045053732,0.7838069112840811
factual_060,llama-4-maverick-17b,A,factual,0,0,always_correct,0.743211048249168,0.3671479319259164,1.425059880535836,0.8520090209987095
factual_061,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1104086412246645,0.530961196704224,1.511143753659508,0.7806205114743071
factual_062,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3587941822449432,0.2807707917106444,1.4230038222906043,0.8144083208268791
factual_063,llama-4-maverick-17b,A,factual,0,0,always_correct,0.7098511176138034,0.5277960852448533,1.54508021969518,0.6906612743816015
factual_064,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6094687471332425,0.3698050651022028,1.5924750584801155,0.8068829925128963
factual_065,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2245941752577982,0.4849242325151529,2.070155573285705,0.7389572015367624
factual_066,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3360545871669906,0.4432598614804671,1.437838911493825,0.7965714069335859
factual_067,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5798424716069741,0.5071865576375351,1.570946092272075,0.7582373529377417
factual_068,llama-4-maverick-17b,A,factual,0,0,always_correct,0.238441992313811,0.511323132435285,2.3556216928113503,0.7724926424265565
factual_069,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5115933251339644,0.5369340943521124,1.631045379294353,0.786516724035984
factual_070,llama-4-maverick-17b,A,factual,0,0,always_correct,0.1984207921486623,0.5628367211223799,1.838338226233365,0.7907702208781195
factual_071,llama-4-maverick-17b,A,factual,0,0,always_correct,0.461534458324117,0.5023408825289193,1.5303797226607514,0.7976021253211883
factual_072,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4217231241732762,0.5293112383235585,2.052913815779441,0.7936154663048665
factual_073,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4685473178708678,0.4971347459068951,1.8813149697779945,0.8060820205907173
factual_074,llama-4-maverick-17b,A,factual,0,0,always_correct,0.7184528692678035,0.5340626408896963,1.5822706579581662,0.7457243605495685
factual_075,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0,0.5526658730319928,1.5299397541177395,0.7807696613698134
factual_076,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5658991755708114,0.3758922514649365,1.4660703538082065,0.7629524834612326
factual_077,llama-4-maverick-17b,A,factual,0,0,always_correct,1.1102230246251563e-16,0.2872070217824768,1.4483453849882282,0.7973612276794142
factual_078,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0,0.4410828679271515,1.458481285624343,0.7946352676800279
factual_079,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0258177208143913,0.4554676890827559,2.276428274066912,0.7785665353096611
factual_080,llama-4-maverick-17b,A,factual,0,0,always_correct,0.5055580278519176,0.3731267833548741,1.5829375437584468,0.7981197224733367
factual_081,llama-4-maverick-17b,A,factual,0,0,always_correct,0.220573990555787,0.4918213743329231,1.3558153290652777,0.8192204389974898
factual_082,llama-4-maverick-17b,A,factual,0,0,always_correct,2.220446049250313e-16,0.5084261618466914,2.035393199162872,0.7615156538606355
factual_083,llama-4-maverick-17b,A,factual,0,0,always_correct,0.057668351977014,0.3271119500566003,1.451152926094506,0.7950385259633002
factual_084,llama-4-maverick-17b,A,factual,0,0,always_correct,0.2289328256363831,0.5497967403683747,1.884496177179236,0.8233917817187093
factual_085,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0372428410057189,0.5051687256244658,1.6102037851392017,0.7613331582727212
factual_086,llama-4-maverick-17b,A,factual,0,0,always_correct,0.8033095604077409,0.5490075373322965,2.015452604210398,0.8063632608797181
factual_087,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6479279028923509,0.3613206321822504,1.436029069276888,0.8372493425625792
factual_088,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3396011947066253,0.4080418156001197,1.465300663592862,0.7910473151233647
factual_089,llama-4-maverick-17b,A,factual,0,0,always_correct,0.6666581000882923,0.3188786910577298,1.5131182125148306,0.799091528923978
factual_090,llama-4-maverick-17b,A,factual,0,0,always_correct,-2.220446049250313e-16,0.3964080482015173,1.4187546985405888,0.8131726537987362
factual_091,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4261113397626155,0.4558950745029509,1.400802104480607,0.8456889289914585
factual_092,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0315956960434949,0.3623843687195451,1.4168148186832066,0.751873626663548
factual_093,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0671185519692219,0.4713046344375188,2.3499719020727152,0.7683241939037692
factual_094,llama-4-maverick-17b,A,factual,0,0,always_correct,0.0261170901009187,0.5003007857566056,2.080056827153228,0.7804110141923681
factual_095,llama-4-maverick-17b,A,factual,0,0,always_correct,1.1102230246251563e-16,0.5101534961972927,1.6163209676949646,0.7869664265862802
factual_096,llama-4-maverick-17b,A,factual,0,0,always_correct,-2.220446049250313e-16,0.4742852508276898,2.0973629923839554,0.781965458096553
factual_097,llama-4-maverick-17b,A,factual,0,0,always_correct,0.3337395468446722,0.5348416626677427,2.146149723753868,0.800215709017006
factual_098,llama-4-maverick-17b,A,factual,0,0,always_correct,0.4353734601241928,0.51781334739828,2.187416565824021,0.7232017443268683
impossible_001,llama-4-maverick-17b,A,impossible,0,0,always_correct,-2.220446049250313e-16,0.5551838951744963,1.3644283709540836,0.8276925045696241
impossible_002,llama-4-maverick-17b,A,impossible,0,0,always_correct,0.2806778737116963,0.4306490422083969,1.4401356453933196,0.7836114071853095
