id,category,local_id,curvature_score,oppositeness_score,density,centrality
ambiguous_056,ambiguous,0.7400118626127161,0.7974348630102986,0.5025732015597931,1.6797383665553796,0.6475660263439422
ambiguous_057,ambiguous,2.5399388354294676,0.7750758262802089,0.5291665196172007,1.5609615467481655,0.6186876444101215
ambiguous_058,ambiguous,5.5600148607481605,0.5271629009504276,0.4719751235579468,1.687188027788292,0.6212577147625102
ambiguous_059,ambiguous,7.050238195443652,0.31679088420426493,0.5387339806884525,1.9835364125025805,0.6201229137476376
ambiguous_060,ambiguous,5.051653961177022,0.43045334952392067,0.5115514971755741,2.095574883989551,0.6359756786337344
ambiguous_061,ambiguous,6.54037446115905,0.3645017188334204,0.5346938989479668,2.097435802227228,0.627067689742765
ambiguous_062,ambiguous,5.400391160108261,0.47743462253755764,0.5618670082345072,1.5369031173892644,0.6945673742435228
ambiguous_063,ambiguous,4.903902160100049,0.5236890527637812,0.6031086831908599,2.54242573743654,0.6111272864587158
ambiguous_064,ambiguous,10.340255153424948,0.2437861099834241,0.4467225523085322,1.5038056247930538,0.6891649601065237
ambiguous_065,ambiguous,8.546080835453612,0.3140082349290382,0.626480452621303,1.9168220764965882,0.6265136470154137
ambiguous_066,ambiguous,4.443950147817066,0.4099596126595779,0.6113397377140095,2.2416902797089486,0.6192886555986217
ambiguous_067,ambiguous,14.390285334770088,0.19941869764937203,0.2457851440808967,1.8416195851982162,0.5975522859163487
ambiguous_068,ambiguous,12.984197605951564,0.1668939694176934,0.36584580873818173,2.1269834249629835,0.6597390044591538
ambiguous_069,ambiguous,10.860928073272275,0.23674454120581978,0.6752106385424412,2.076379767918951,0.6214246083105571
ambiguous_070,ambiguous,11.460192672755229,0.24843714683936757,0.6326944093320128,1.827599292721705,0.693133638063166
ambiguous_071,ambiguous,1.2289730194211836,0.8355993143415067,0.5358537830198884,1.7724553117797952,0.6774956802449354
ambiguous_072,ambiguous,2.3588608716326354,0.6613819575616868,0.6294798501820718,2.3270287030545904,0.62551858762387
ambiguous_073,ambiguous,6.6504961315695414,0.37272543264030755,0.4614158387553149,2.1244645572731518,0.6371902122708033
ambiguous_074,ambiguous,12.255762197721484,0.22043656445552762,0.33169857946038817,1.7882724976566113,0.6122691418166685
ambiguous_075,ambiguous,8.146281182674997,0.3764565742451915,0.3692088234799319,1.8245459564509694,0.533601087957776
ambiguous_076,ambiguous,1.3630947331406809,0.7757601572917363,0.41478094386127073,2.0328201264473487,0.5959284285356088
ambiguous_077,ambiguous,162.93296674908666,2.220446049250313e-16,0.4957027373344357,1.536470546134045,0.6826399679796632
ambiguous_078,ambiguous,2.006898150587749,0.6324053106315912,0.4937171554256311,1.945330118035083,0.6601097007305795
ambiguous_079,ambiguous,15.651967765542395,0.16562809681228863,0.39216279378253094,1.5563093996623678,0.6946938833658054
ambiguous_080,ambiguous,4.758009688931131,0.5014482077436256,0.5897690834489995,1.7915628552936198,0.6971727755264748
ambiguous_081,ambiguous,3.2202330830160304,0.5919329705426948,0.6197380550070453,2.5051009974273666,0.5780753558659365
ambiguous_082,ambiguous,1.8602513669017895,0.8385248327459198,0.5904792330604715,2.65760921886142,0.5690543041506173
ambiguous_083,ambiguous,7.301768887754116,0.4325167667885311,0.4463436510743666,1.4865728365025532,0.7123783145066853
ambiguous_084,ambiguous,0.7130406364140154,0.8284786975331948,0.6087768463716623,2.6228677412403574,0.5325001915300704
ambiguous_085,ambiguous,10.85333164600165,0.20651400395757802,0.5337960274780766,1.9417837218464704,0.6249224067218996
ambiguous_086,ambiguous,1.918746847213496,0.8057506655426554,0.49432402698463773,1.9661423227705317,0.6794240410175595
ambiguous_087,ambiguous,12.585188186372337,0.09910560624751408,0.5328760227218186,1.8426007232952513,0.6264213770015139
ambiguous_088,ambiguous,5.423970476433467,0.46545183395847667,0.4312446978827075,2.1678118620288385,0.6448998705425286
