uid,model,category,source,k_eff,n_hallucination,n_partial,n_refusal,n_correct,p_hat,p_hat_partial_half,p_hat_partial_full,refusal_rate,k_half_even,k_half_odd,n_hall_even,n_hall_odd,p_hat_even,p_hat_odd,n_partial_even,n_partial_odd,n_truncated,mean_output_tokens,median_output_tokens
v3:borderline_fake_20,gpt-oss-120b,borderline_plausible_fake,v3,20,2,0,1,17,0.1,0.1,0.1,0.05,10,10,2,0,0.2,0.0,0,0,0,287.15,281.5
v3:borderline_fake_20,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,52.5,48.0
v3:borderline_fake_21,gpt-oss-120b,borderline_plausible_fake,v3,20,12,0,0,8,0.6,0.6,0.6,0.0,10,10,6,6,0.6,0.6,0,0,0,852.95,899.5
v3:borderline_fake_21,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,5,0,0,15,0.25,0.25,0.25,0.0,10,10,3,2,0.3,0.2,0,0,0,58.15,50.5
v3:borderline_fake_22,gpt-oss-120b,borderline_plausible_fake,v3,20,8,1,0,11,0.4,0.425,0.45,0.0,10,10,2,6,0.2,0.6,1,0,4,1135.3,903.5
v3:borderline_fake_22,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,84.15,87.0
v3:borderline_fake_23,gpt-oss-120b,borderline_plausible_fake,v3,20,18,0,0,2,0.9,0.9,0.9,0.0,10,10,10,8,1.0,0.8,0,0,1,1326.15,1332.5
v3:borderline_fake_23,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,4,3,0.4,0.3,0,0,0,182.75,207.0
v3:borderline_fake_24,gpt-oss-120b,borderline_plausible_fake,v3,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,2,5,0.2,0.5,0,0,0,618.8,536.0
v3:borderline_fake_24,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,40.6,31.5
v3:borderline_fake_27,gpt-oss-120b,borderline_plausible_fake,v3,20,20,0,0,0,1.0,1.0,1.0,0.0,10,10,10,10,1.0,1.0,0,0,0,656.2,591.0
v3:borderline_fake_27,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,43.95,40.5
v3:borderline_fake_28,gpt-oss-120b,borderline_plausible_fake,v3,20,17,0,0,3,0.85,0.85,0.85,0.0,10,10,9,8,0.9,0.8,0,0,0,881.25,873.0
v3:borderline_fake_28,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,8,0,0,12,0.4,0.4,0.4,0.0,10,10,3,5,0.3,0.5,0,0,0,29.15,20.5
v3:borderline_fake_29,gpt-oss-120b,borderline_plausible_fake,v3,20,19,0,0,1,0.95,0.95,0.95,0.0,10,10,10,9,1.0,0.9,0,0,0,1198.25,1158.5
v3:borderline_fake_29,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,7,0,0,13,0.35,0.35,0.35,0.0,10,10,3,4,0.3,0.4,0,0,0,50.95,43.0
v3:borderline_fake_3,gpt-oss-120b,borderline_plausible_fake,v3,20,15,1,0,4,0.75,0.775,0.8,0.0,10,10,6,9,0.6,0.9,0,1,0,1260.4,1348.0
v3:borderline_fake_3,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,0,55.8,53.5
v3:borderline_fake_30,gpt-oss-120b,borderline_plausible_fake,v3,20,0,0,1,19,0.0,0.0,0.0,0.05,10,10,0,0,0.0,0.0,0,0,0,404.1,396.0
v3:borderline_fake_30,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,54.05,55.5
v3:borderline_fake_31,gpt-oss-120b,borderline_plausible_fake,v3,20,8,0,0,12,0.4,0.4,0.4,0.0,10,10,5,3,0.5,0.3,0,0,0,898.2,853.5
v3:borderline_fake_31,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,57.15,60.0
v3:borderline_fake_32,gpt-oss-120b,borderline_plausible_fake,v3,20,6,0,0,14,0.3,0.3,0.3,0.0,10,10,4,2,0.4,0.2,0,0,1,841.7,592.5
v3:borderline_fake_32,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,4,0,0,16,0.2,0.2,0.2,0.0,10,10,2,2,0.2,0.2,0,0,0,51.95,50.0
v3:borderline_fake_33,gpt-oss-120b,borderline_plausible_fake,v3,20,11,0,0,9,0.55,0.55,0.55,0.0,10,10,4,7,0.4,0.7,0,0,0,567.15,548.5
v3:borderline_fake_33,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,48.45,47.0
v3:borderline_fake_34,gpt-oss-120b,borderline_plausible_fake,v3,20,13,0,0,7,0.65,0.65,0.65,0.0,10,10,6,7,0.6,0.7,0,0,0,560.65,554.0
v3:borderline_fake_34,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,54.7,50.0
v3:borderline_fake_4,gpt-oss-120b,borderline_plausible_fake,v3,19,6,1,0,12,0.3157894736842105,0.34210526315789475,0.3684210526315789,0.0,10,9,3,3,0.3,0.3333333333333333,1,0,1,1230.4736842105262,1097.0
v3:borderline_fake_4,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,13,0,0,7,0.65,0.65,0.65,0.0,10,10,6,7,0.6,0.7,0,0,0,84.05,82.5
v3:borderline_fake_5,gpt-oss-120b,borderline_plausible_fake,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,546.4,450.0
v3:borderline_fake_5,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,56.4,63.5
v3:borderline_fake_6,gpt-oss-120b,borderline_plausible_fake,v3,20,8,0,0,12,0.4,0.4,0.4,0.0,10,10,5,3,0.5,0.3,0,0,2,965.1,752.0
v3:borderline_fake_6,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,1,1,0,18,0.05,0.075,0.1,0.0,10,10,0,1,0.0,0.1,0,1,0,46.05,42.5
v3:borderline_fake_8,gpt-oss-120b,borderline_plausible_fake,v3,20,9,1,0,10,0.45,0.475,0.5,0.0,10,10,5,4,0.5,0.4,0,1,0,643.85,508.5
v3:borderline_fake_8,llama-3.3-70b-turbo,borderline_plausible_fake,v3,20,2,1,0,17,0.1,0.125,0.15,0.0,10,10,1,1,0.1,0.1,0,1,0,47.35,58.0
v3:factual_001,gpt-oss-120b,factual,v3,20,3,1,0,16,0.15,0.175,0.2,0.0,10,10,2,1,0.2,0.1,1,0,0,360.85,347.0
v3:factual_001,llama-3.3-70b-turbo,factual,v3,20,4,1,0,15,0.2,0.225,0.25,0.0,10,10,2,2,0.2,0.2,0,1,0,33.3,30.0
v3:factual_002,gpt-oss-120b,factual,v3,20,0,2,10,8,0.0,0.05,0.1,0.5,10,10,0,0,0.0,0.0,1,1,0,109.05,97.5
v3:factual_002,llama-3.3-70b-turbo,factual,v3,20,0,5,5,10,0.0,0.125,0.25,0.25,10,10,0,0,0.0,0.0,3,2,0,52.8,45.0
v3:factual_003,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,93.0,105.5
v3:factual_003,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,70.8,19.0
v3:factual_004,gpt-oss-120b,factual,v3,20,0,5,5,10,0.0,0.125,0.25,0.25,10,10,0,0,0.0,0.0,2,3,2,765.95,282.5
v3:factual_004,llama-3.3-70b-turbo,factual,v3,20,0,3,7,10,0.0,0.075,0.15,0.35,10,10,0,0,0.0,0.0,0,3,0,181.55,75.0
v3:factual_005,gpt-oss-120b,factual,v3,20,0,7,11,2,0.0,0.175,0.35,0.55,10,10,0,0,0.0,0.0,3,4,0,114.65,110.5
v3:factual_005,llama-3.3-70b-turbo,factual,v3,20,0,0,19,1,0.0,0.0,0.0,0.95,10,10,0,0,0.0,0.0,0,0,0,35.9,36.0
v3:factual_006,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,106.4,105.5
v3:factual_006,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,39.8,11.0
v3:factual_007,gpt-oss-120b,factual,v3,20,0,15,2,3,0.0,0.375,0.75,0.1,10,10,0,0,0.0,0.0,7,8,0,147.2,154.5
v3:factual_007,llama-3.3-70b-turbo,factual,v3,20,0,5,9,6,0.0,0.125,0.25,0.45,10,10,0,0,0.0,0.0,4,1,0,35.9,36.0
v3:factual_008,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,88.2,96.0
v3:factual_008,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,11.0,11.0
v3:factual_009,gpt-oss-120b,factual,v3,20,0,9,8,3,0.0,0.225,0.45,0.4,10,10,0,0,0.0,0.0,6,3,0,101.1,103.5
v3:factual_009,llama-3.3-70b-turbo,factual,v3,20,0,2,14,4,0.0,0.05,0.1,0.7,10,10,0,0,0.0,0.0,2,0,0,34.75,34.0
v3:factual_010,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,136.8,130.5
v3:factual_010,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,230.45,218.5
v3:factual_011,gpt-oss-120b,factual,v3,20,0,10,7,3,0.0,0.25,0.5,0.35,10,10,0,0,0.0,0.0,5,5,0,108.55,105.5
v3:factual_011,llama-3.3-70b-turbo,factual,v3,20,0,3,9,8,0.0,0.075,0.15,0.45,10,10,0,0,0.0,0.0,1,2,0,32.85,32.5
v3:factual_012,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,238.7,228.0
v3:factual_012,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,23.8,15.0
v3:factual_013,gpt-oss-120b,factual,v3,20,0,12,3,5,0.0,0.3,0.6,0.15,10,10,0,0,0.0,0.0,7,5,0,173.25,167.0
v3:factual_013,llama-3.3-70b-turbo,factual,v3,20,0,3,1,16,0.0,0.075,0.15,0.05,10,10,0,0,0.0,0.0,2,1,0,164.95,145.5
v3:factual_014,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,275.7,267.5
v3:factual_014,llama-3.3-70b-turbo,factual,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,128.4,134.0
v3:factual_015,gpt-oss-120b,factual,v3,20,0,12,1,7,0.0,0.3,0.6,0.05,10,10,0,0,0.0,0.0,3,9,0,128.85,124.0
v3:factual_015,llama-3.3-70b-turbo,factual,v3,20,0,2,15,3,0.0,0.05,0.1,0.75,10,10,0,0,0.0,0.0,1,1,0,39.25,39.0
v3:factual_016,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,887.4,871.0
v3:factual_016,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,485.95,464.0
v3:factual_017,gpt-oss-120b,factual,v3,20,4,0,0,16,0.2,0.2,0.2,0.0,10,10,3,1,0.3,0.1,0,0,0,117.3,108.5
v3:factual_017,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,79.65,75.0
v3:factual_018,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,329.05,317.5
v3:factual_018,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,40.35,40.0
v3:factual_019,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,91.35,97.5
v3:factual_019,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,99.55,104.0
v3:factual_020,gpt-oss-120b,factual,v3,20,0,11,5,4,0.0,0.275,0.55,0.25,10,10,0,0,0.0,0.0,6,5,0,110.05,110.0
v3:factual_020,llama-3.3-70b-turbo,factual,v3,20,0,7,1,12,0.0,0.175,0.35,0.05,10,10,0,0,0.0,0.0,2,5,0,54.45,51.0
v3:factual_021,gpt-oss-120b,factual,v3,20,0,5,2,13,0.0,0.125,0.25,0.1,10,10,0,0,0.0,0.0,2,3,2,699.8,183.5
v3:factual_021,llama-3.3-70b-turbo,factual,v3,20,0,4,0,16,0.0,0.1,0.2,0.0,10,10,0,0,0.0,0.0,3,1,0,392.15,426.5
v3:factual_022,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,383.25,367.5
v3:factual_022,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,99.0,91.5
v3:factual_023,gpt-oss-120b,factual,v3,20,0,12,5,3,0.0,0.3,0.6,0.25,10,10,0,0,0.0,0.0,8,4,0,132.05,130.0
v3:factual_023,llama-3.3-70b-turbo,factual,v3,20,0,3,1,16,0.0,0.075,0.15,0.05,10,10,0,0,0.0,0.0,1,2,0,31.25,31.0
v3:factual_024,gpt-oss-120b,factual,v3,20,0,4,13,3,0.0,0.1,0.2,0.65,10,10,0,0,0.0,0.0,3,1,0,125.35,125.0
v3:factual_024,llama-3.3-70b-turbo,factual,v3,20,0,3,11,6,0.0,0.075,0.15,0.55,10,10,0,0,0.0,0.0,2,1,0,34.5,34.5
v3:factual_025,gpt-oss-120b,factual,v3,20,0,7,8,5,0.0,0.175,0.35,0.4,10,10,0,0,0.0,0.0,3,4,0,106.7,104.5
v3:factual_025,llama-3.3-70b-turbo,factual,v3,20,0,8,6,6,0.0,0.2,0.4,0.3,10,10,0,0,0.0,0.0,3,5,0,44.3,44.0
v3:factual_026,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,258.4,193.0
v3:factual_026,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,47.9,30.0
v3:factual_027,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,777.85,792.0
v3:factual_027,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,139.65,129.0
v3:factual_028,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,87.15,73.0
v3:factual_028,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,68.35,11.0
v3:factual_029,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,97.0,104.0
v3:factual_029,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,67.75,76.5
v3:factual_030,gpt-oss-120b,factual,v3,20,0,11,9,0,0.0,0.275,0.55,0.45,10,10,0,0,0.0,0.0,5,6,0,124.55,120.5
v3:factual_030,llama-3.3-70b-turbo,factual,v3,20,0,7,10,3,0.0,0.175,0.35,0.5,10,10,0,0,0.0,0.0,2,5,0,38.25,36.0
v3:factual_031,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,142.0,139.5
v3:factual_031,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,153.05,154.5
v3:factual_032,gpt-oss-120b,factual,v3,20,0,15,2,3,0.0,0.375,0.75,0.1,10,10,0,0,0.0,0.0,6,9,0,142.95,134.0
v3:factual_032,llama-3.3-70b-turbo,factual,v3,20,0,6,10,4,0.0,0.15,0.3,0.5,10,10,0,0,0.0,0.0,4,2,0,33.4,32.5
v3:factual_033,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,645.0,631.5
v3:factual_033,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,400.45,389.0
v3:factual_034,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,66.35,61.0
v3:factual_034,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,82.75,82.5
v3:factual_035,gpt-oss-120b,factual,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,98.0,90.0
v3:factual_035,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,30.05,32.0
v3:factual_036,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,276.3,232.5
v3:factual_036,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,35.2,26.5
v3:factual_037,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,518.05,541.5
v3:factual_037,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,63.7,62.0
v3:factual_038,gpt-oss-120b,factual,v3,20,2,0,0,18,0.1,0.1,0.1,0.0,10,10,1,1,0.1,0.1,0,0,0,344.05,328.5
v3:factual_038,llama-3.3-70b-turbo,factual,v3,20,0,1,0,19,0.0,0.025,0.05,0.0,10,10,0,0,0.0,0.0,0,1,0,36.25,33.0
v3:factual_039,gpt-oss-120b,factual,v3,20,0,10,3,7,0.0,0.25,0.5,0.15,10,10,0,0,0.0,0.0,7,3,0,244.95,171.0
v3:factual_039,llama-3.3-70b-turbo,factual,v3,20,0,5,6,9,0.0,0.125,0.25,0.3,10,10,0,0,0.0,0.0,3,2,0,71.2,50.0
v3:factual_040,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,115.45,109.5
v3:factual_040,llama-3.3-70b-turbo,factual,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,40.05,43.5
v3:factual_041,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,938.3,957.0
v3:factual_041,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,174.95,188.0
v3:factual_042,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,81.1,59.5
v3:factual_042,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,144.45,137.0
v3:factual_043,gpt-oss-120b,factual,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,267.45,222.5
v3:factual_043,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,92.4,90.0
v3:factual_044,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,78.2,84.5
v3:factual_044,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,63.45,65.0
v3:factual_045,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,132.9,122.0
v3:factual_045,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,119.25,84.5
v3:factual_046,gpt-oss-120b,factual,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,1,0,0.1,0.0,0,0,0,330.3,321.5
v3:factual_046,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,154.7,177.0
v3:factual_047,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,195.15,165.5
v3:factual_047,llama-3.3-70b-turbo,factual,v3,20,1,0,0,19,0.05,0.05,0.05,0.0,10,10,0,1,0.0,0.1,0,0,0,80.0,89.0
v3:factual_048,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,104.05,115.5
v3:factual_048,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,122.2,128.5
v3:factual_049,gpt-oss-120b,factual,v3,20,0,12,4,4,0.0,0.3,0.6,0.2,10,10,0,0,0.0,0.0,5,7,0,129.0,124.0
v3:factual_049,llama-3.3-70b-turbo,factual,v3,20,0,0,18,2,0.0,0.0,0.0,0.9,10,10,0,0,0.0,0.0,0,0,0,37.4,37.5
v3:factual_050,gpt-oss-120b,factual,v3,20,0,8,11,1,0.0,0.2,0.4,0.55,10,10,0,0,0.0,0.0,4,4,0,125.25,126.0
v3:factual_050,llama-3.3-70b-turbo,factual,v3,20,0,5,14,1,0.0,0.125,0.25,0.7,10,10,0,0,0.0,0.0,3,2,0,41.8,40.5
v3:factual_051,gpt-oss-120b,factual,v3,20,0,13,2,5,0.0,0.325,0.65,0.1,10,10,0,0,0.0,0.0,5,8,0,123.9,123.0
v3:factual_051,llama-3.3-70b-turbo,factual,v3,20,0,2,12,6,0.0,0.05,0.1,0.6,10,10,0,0,0.0,0.0,0,2,0,33.45,32.0
v3:factual_052,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,85.5,78.5
v3:factual_052,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,25.5,25.5
v3:factual_053,gpt-oss-120b,factual,v3,20,3,3,0,14,0.15,0.225,0.3,0.0,10,10,2,1,0.2,0.1,2,1,0,357.45,351.0
v3:factual_053,llama-3.3-70b-turbo,factual,v3,20,14,3,0,3,0.7,0.775,0.85,0.0,10,10,7,7,0.7,0.7,2,1,0,40.15,30.0
v3:factual_054,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,225.15,213.5
v3:factual_054,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,223.45,236.0
v3:factual_055,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,568.4,536.0
v3:factual_055,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,123.9,118.0
v3:factual_056,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,469.1,416.5
v3:factual_056,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,135.85,137.5
v3:factual_057,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,116.15,92.0
v3:factual_057,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,24.65,25.0
v3:factual_058,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,190.6,190.0
v3:factual_058,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,109.55,93.5
v3:factual_059,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,295.45,222.5
v3:factual_059,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,43.5,46.5
v3:factual_060,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,120.95,107.0
v3:factual_060,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,36.25,35.0
v3:factual_061,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,115.95,112.5
v3:factual_061,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,80.55,86.0
v3:factual_062,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,160.55,130.5
v3:factual_062,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,162.2,163.5
v3:factual_063,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,671.45,713.0
v3:factual_063,llama-3.3-70b-turbo,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,296.6,281.0
v3:factual_064,gpt-oss-120b,factual,v3,20,0,0,0,20,0.0,0.0,0.0,0.0,10,10,0,0,0.0,0.0,0,0,0,647.35,632.5
